time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-0.3958487841257185,-0.5891340998141826,15.107950387496514,6.060841117389861,6.279353117378832,0.0,-0.40156714307110053,-1.3225805013942984,3.8861196609964668,-0.3083469815397885,-0.027124493213460776,0.0,444.4457902518577,446.8546825113665,443.40043135988765,443.9516794655203
2.4000000000000017,-0.4198625700813286,-0.6731436770160688,15.343690581781027,6.042379802002424,6.276862529799679,0.0,-0.39867128683785535,-1.4794364611517152,3.970789955158809,-0.30703642124897207,-0.0560485135086828,0.0,468.3423752411831,466.13683663842284,466.30990145588083,467.23685354116617
2.4600000000000017,-0.4436619979510006,-0.7664131796910024,15.582309430696242,6.023904797299913,6.274013419944065,0.0,-0.39436966969326037,-1.631124974234288,3.98245180112148,-0.30880959795729956,-0.03883515440994083,0.0,444.3749901408769,445.97403587847595,445.80577349692396,446.48858572962365
2.520000000000002,-0.4671415985069918,-0.8694623609831573,15.822817528929408,6.005550903139602,6.27222648031076,0.0,-0.3880966299326913,-1.8054547657531619,4.033437911648326,-0.30297214959768004,-0.020634612890152584,0.0,459.57349939093774,461.15217880966804,459.5847972315237,460.8897344627168
2.580000000000002,-0.4902471773470161,-0.9824562755320286,16.063272414635016,5.987359118906845,6.27077889510657,0.0,-0.38197564099739506,-1.962467070288408,3.9812661177485165,-0.3034229645174465,-0.02765414665917928,0.0,427.24012815864023,426.69367934464805,428.14911971149036,428.9434024525981
2.640000000000002,-0.5129559350233566,-1.105242372554865,16.300745174974292,5.968275409866372,6.268338561627591,0.0,-0.3748017782228654,-2.1319043997927922,3.9339126320296174,-0.33281994695346967,-0.053823508864904245,0.0,431.6342060472812,429.4639543157028,431.54919861371667,429.8449335326685
2.700000000000002,-0.5351634868502158,-1.2389944345855883,16.536728289859752,5.9474821509549045,6.263872693931583,0.0,-0.3650877913667822,-2.3281721241847375,3.931175657747984,-0.3604068776030562,-0.0952503837281496,0.0,448.86419942071433,445.5933178600294,448.65345894122737,447.2663204377206
2.760000000000002,-0.5567550420639327,-1.3839748174529407,16.769802735549934,5.925007661346385,6.2576578494198465,0.0,-0.35416137813351595,-2.5061844387683077,3.8374194703940896,-0.3888469187730093,-0.11199060843296853,0.0,418.98256324279697,417.7830547435897,418.0588818527458,416.4949779384676
2.820000000000002,-0.5775118543650768,-1.5410447900053503,16.999932559176226,5.901287915254995,6.251522384480287,0.0,-0.33716411004337704,-2.73135368483238,3.8322336523841045,-0.40187274796054273,-0.09243108010484755,0.0,450.18969877021283,452.1292185823905,450.73615769753195,450.694089019392
2.880000000000002,-0.5971643659453445,-1.7117243563014903,17.228779480900933,5.87614158944487,6.245248368373712,0.0,-0.3174042038104568,-2.9598562975021467,3.7947017523534323,-0.43647633988943485,-0.11682585952718887,0.0,444.17504790817264,442.4102750539514,443.4511745674793,441.60963275788083
2.940000000000002,-0.6155697964384279,-1.8959750851129527,17.45389201810312,5.850056863519555,6.237240089130561,0.0,-0.2954983955803773,-3.1837233901303867,3.7079195366882036,-0.4330076250943428,-0.1502774621383011,0.0,429.93245561246863,427.38187935045636,427.32606894666054,428.78310030580457
3.000000000000002,-0.6323490380833531,-2.0956114248405315,17.676924556682096,5.823439149787017,6.227414167063971,0.0,-0.2629159924674072,-3.4727887903064087,3.7243623106671726,-0.45435344964119395,-0.17739478917938167,0.0,469.4996231279359,467.79455244104724,467.9814308208987,467.4253191814883
3.0600000000000023,-0.64710109298083,-2.3120822489164783,17.898688656280175,5.795714052183701,6.21673550568805,0.0,-0.22792219901242933,-3.744816797497586,3.6659875563000006,-0.46988787989771913,-0.1785720694945834,0.0,446.5677580669789,446.9956135147197,446.99319236365193,446.90183156000813
3.1200000000000023,-0.6593742941294738,-2.546626227699786,18.119120224078618,5.766565494696739,6.205580249882688,0.0,-0.18016547107223804,-4.0752821363469,3.67902299660122,-0.5018823161137309,-0.19335478261818356,0.0,477.54354681049944,476.91902487243567,477.35658115227267,476.0972840967805
3.1800000000000024,-0.6686998979631337,-2.8005996578281875,18.33838728049462,5.73645899783639,6.193692278830795,0.0,-0.12969200034791534,-4.392398355089498,3.6274165888198024,-0.5016919834183954,-0.20296729020799473,0.0,461.21448525873586,461.01526498892315,459.28968648943777,460.6345742398691
3.2400000000000024,-0.6751482155663865,-3.0719643958533025,18.550785093093555,5.705171843185008,6.18233319374235,0.0,-0.08444265199005263,-4.654879685928587,3.4509372938334364,-0.5413523457205619,-0.17554614374011923,0.0,415.7058469791439,418.7895645739157,420.24260942896774,418.0469244661553
3.3000000000000025,-0.6787140892076187,-3.3595032830348197,18.752351516190632,5.671732225588968,6.171236294033179,0.0,-0.03367847261943911,-4.931547765198398,3.2660902408571335,-0.5734145155367514,-0.1944419146081073,0.0,420.6322395408524,419.4933221539175,419.6609801218303,418.22941561538164
3.3600000000000025,-0.678631938379125,-3.666276155600772,18.945633556427836,5.637101999259098,6.160154694285094,0.0,0.03727293755777955,-5.295954509381451,3.1734334552062022,-0.5809893759592586,-0.1748610579029166,0.0,460.7760862306107,462.9475745576997,463.2665761336205,464.15664486919013
